TOMBO,EQUIPAMENTO_CSV,ID_CLIENTE_LEGADO,ID_CLIENTE_NOVO,CONTRACT_ID_CSV,CONTRATO_RESOLVIDO,ITEM_CSV,DESC_ITEM_CSV,ITEM_RESOLVIDO_ID,STATUS_FINAL,MOTIVO_EXATO
83802,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 29N0DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83803,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS 2P71DD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83805,"THINKCENTRE DELL I5 8GB RAM, SSD 2256GB NS 2CMLMF2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
83806,"THINKCENTRE DELL I5, 8GB RAM, SSD 256GB NS D904PD2",10974,192,39,39,MICRO TIPO I,VAZIO,100,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88999,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP942",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89000,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP939",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89421,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP94C",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89422,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP944",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89423,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP93W",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89424,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP8YE",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89425,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP950",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89426,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP956",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89427,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP92L",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89428,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP90Z",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89429,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP94A",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89430,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP94L",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89431,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP94G",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89432,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP92T",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89433,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP926",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89434,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP94B",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89435,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP945",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89436,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP946",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89437,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP930",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
89438,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP92F",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
88997,"NOTEBOOK LENOVO I5, 8GB RAM, SSD 256GB NS PE0EP93X",10974,192,39,39,NOTEBOOK TIPO II,VAZIO,101,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
66471,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803605,10722,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
66746,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3X05067,10722,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
66481,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3X05068,10722,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
66486,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3X05178,10722,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65031,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65033,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65032,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65034,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65035,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65123,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65122,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65121,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65030,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10732,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65014,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10738,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65018,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10738,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65019,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10738,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65015,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10739,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65016,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10739,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65022,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10741,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65020,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10741,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65023,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10741,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65025,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10742,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65124,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10742,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65029,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10743,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65027,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10743,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65028,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10743,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65026,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10744,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65132,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10745,255,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65131,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10745,255,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65133,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10745,255,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65136,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10745,255,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65137,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10745,255,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65138,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10745,255,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65024,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10761,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65475,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803722,10764,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65242,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10766,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65241,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10767,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65021,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10768,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65036,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10769,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65125,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10770,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65126,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10770,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65128,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10771,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65037,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10772,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65142,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10772,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65129,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10773,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65130,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10773,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65043,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10774,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65041,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10775,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65039,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10776,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65038,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10777,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65147,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10778,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65148,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10778,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65149,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10781,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65150,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10781,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65151,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10781,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65145,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10782,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65146,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10782,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65170,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10783,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65489,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3703520,10784,251,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65499,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3703521,10784,251,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65500,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803742,10784,251,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65491,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3703548,10784,251,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65479,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803589,10790,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65139,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10791,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65140,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS,10791,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65462,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803743,10791,248,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65481,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803694,10792,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
65472,MULTIFUNCIONAL LASER MONO KYOCERA ECOSYS MA4500IX NS 11L3803669,10794,246,45,45,IMPRESSORA MONOCROMÁTICO –  PÁGINAS A4,VAZIO,118,EXCEDENTE (IS_EXCHANGE),Item de contrato atrelado está com saldo zerado/negativo. Regra do EXCEDENTE aplicada.
